run_id,arm,asset,unit,layer,step,cost_family,lam,status,detail,affinity_space,score_function,admissible,max_load_over_balanced,dead_experts,gap_per_token,affinity_shortfall,congestion_excess,gap_normalized,normalizer,arc_growths,arcs_used_max,max_fractional_deviation,token_sha256,dump_path
alflb,alflb,standing_climbmix_small_16x2048,u1,8,0,quadratic,1.0,ok,,score,sigmoid,False,4.55908203125,0,11.64867130822131,-0.2764409176361369,11.925112225857447,7.404947654697098,25773.555683791637,0,2200,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/alflb/alflb/probes/standing_climbmix_small_16x2048/iter_0000000.npz
alflb,alflb,standing_climbmix_small_16x2048,u0,9,0,quadratic,1.0,ok,,score,sigmoid,False,4.91748046875,1,11.526652010041289,-0.33062117516237777,11.857273185203667,7.474896216113202,25264.92155508697,0,2254,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/alflb/alflb/probes/standing_climbmix_small_16x2048/iter_0000000.npz
alflb,alflb,standing_climbmix_small_16x2048,u0,6,0,quadratic,1.0,ok,,score,sigmoid,False,3.98046875,0,9.039167093809738,-0.2699649091973697,9.309132003007107,5.8220803033895825,25437.250252071768,0,2200,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/alflb/alflb/probes/standing_climbmix_small_16x2048/iter_0000000.npz
alflb,alflb,standing_climbmix_small_16x2048,u1,7,0,quadratic,1.0,ok,,score,sigmoid,False,4.54833984375,0,11.787023207685706,-0.3027944214809395,12.089817629166646,7.4027895319711705,26087.272561334074,0,2202,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/alflb/alflb/probes/standing_climbmix_small_16x2048/iter_0000000.npz
alflb,alflb,standing_climbmix_small_16x2048,u1,3,0,quadratic,1.0,ok,,score,sigmoid,True,2.49462890625,0,3.5042632744662114,-0.1381475339658209,3.6424108084320324,2.048886930780113,28021.970674093813,0,2134,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/alflb/alflb/probes/standing_climbmix_small_16x2048/iter_0000000.npz
alflb,alflb,standing_climbmix_small_16x2048,u1,6,0,quadratic,1.0,ok,,score,sigmoid,False,3.70263671875,1,9.057610709394794,-0.31313371764554176,9.370744427040336,5.524147635795667,26863.85369230807,0,2221,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/alflb/alflb/probes/standing_climbmix_small_16x2048/iter_0000000.npz
alflb,alflb,standing_climbmix_small_16x2048,u0,8,0,quadratic,1.0,ok,,score,sigmoid,False,4.2216796875,0,9.396083078643642,-0.25319027460682264,9.649273353250464,5.914335082592046,26029.20243961364,0,2212,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/alflb/alflb/probes/standing_climbmix_small_16x2048/iter_0000000.npz
alflb,alflb,standing_climbmix_small_16x2048,u1,5,0,quadratic,1.0,ok,,score,sigmoid,False,3.96484375,0,7.983641199705744,-0.2340852864763292,8.217726486182073,4.90355795289879,26675.319976314902,0,2195,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/alflb/alflb/probes/standing_climbmix_small_16x2048/iter_0000000.npz
alflb,alflb,standing_climbmix_small_16x2048,u0,6,0,linear,1.0,ok,,score,sigmoid,False,3.98046875,0,3.126447117949283,-0.24899553594514146,3.3754426538944244,1.9994474999155014,25618.93202129379,0,2350,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/alflb/alflb/probes/standing_climbmix_small_16x2048/iter_0000000.npz
alflb,alflb,standing_climbmix_small_16x2048,u0,7,0,quadratic,1.0,ok,,score,sigmoid,False,5.29931640625,0,13.360857899497205,-0.29826008011150407,13.659117979608709,8.531713569890611,25657.717413052917,0,2215,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/alflb/alflb/probes/standing_climbmix_small_16x2048/iter_0000000.npz
alflb,alflb,standing_climbmix_small_16x2048,u1,9,0,quadratic,1.0,ok,,score,sigmoid,False,4.08837890625,0,11.183893056286252,-0.33054073432322184,11.514433790609473,7.0092960122442465,26141.98394733295,0,2195,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/alflb/alflb/probes/standing_climbmix_small_16x2048/iter_0000000.npz
alflb,alflb,standing_climbmix_small_16x2048,u0,4,0,quadratic,1.0,ok,,score,sigmoid,True,3.43505859375,0,6.020635986300476,-0.17140865897090407,6.19204464527138,3.681969622175732,26790.57953260839,0,2176,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/alflb/alflb/probes/standing_climbmix_small_16x2048/iter_0000000.npz
alflb,alflb,standing_climbmix_small_16x2048,u0,3,0,quadratic,1.0,ok,,score,sigmoid,True,2.76513671875,0,3.9527305737174174,-0.1424681045282341,4.0951986782456515,2.308755391262358,28050.411041758955,0,2149,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/alflb/alflb/probes/standing_climbmix_small_16x2048/iter_0000000.npz
