run_id,arm,asset,unit,layer,step,cost_family,lam,status,detail,affinity_space,score_function,admissible,max_load_over_balanced,dead_experts,gap_per_token,affinity_shortfall,congestion_excess,gap_normalized,normalizer,arc_growths,arcs_used_max,max_fractional_deviation,token_sha256,dump_path
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,4,25,linear,1.0,ok,,score,softmax,False,5.36279296875,0,6.544356586987859,-0.022020426933878068,6.566377013921738,111.45808705179324,962.0005255552605,0,2071,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000025.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,7,25,linear,1.0,ok,,score,softmax,False,6.17822265625,8,9.604547174652708,-0.027881650248871237,9.63242882490158,230.2546339813693,683.4212115020564,0,2066,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000025.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,9,0,quadratic,1.0,ok,,score,softmax,False,4.92529296875,1,11.804834186900944,-0.039967214047254174,11.8448014009482,87.87615169712345,2200.9430270091834,0,2092,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000000.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,2,25,linear,1.0,ok,,score,softmax,False,4.59033203125,0,3.145217881567082,-0.016351743572154548,3.1615696251392365,32.45054459856044,1587.993372964258,0,2072,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000025.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,2,0,quadratic,1.0,ok,,score,softmax,True,2.1611328125,0,2.236174500978524,-0.010992448593168502,2.2471669495716924,13.868521884829306,2641.772737447216,0,2060,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000000.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,3,25,linear,1.0,ok,,score,softmax,False,5.02685546875,0,4.603190076940374,-0.0178086632558537,4.620998740196228,66.37186235561742,1136.304806643835,0,2076,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000025.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,7,0,linear,1.0,ok,,score,softmax,False,5.30908203125,0,4.124610429568003,-0.03698825283556223,4.1615986824035645,30.515057704208093,2214.5662621087904,0,2109,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000000.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,6,25,linear,1.0,ok,,score,softmax,False,5.828125,3,8.612894485583164,-0.030028899321697194,8.642923384904861,199.83223576220374,706.1606587823844,0,2072,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000025.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,6,125,quadratic,1.0,ok,,score,softmax,True,1.60595703125,0,0.7991547737712517,-0.003693490861960469,0.8028482646332122,4.841514199579669,2704.3919058638567,0,2055,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000125.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,9,0,quadratic,1.0,ok,,score,softmax,False,4.14794921875,0,11.512662059778712,-0.03970758332589902,11.552369643104612,80.4434208170414,2344.7965448462855,0,2071,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000000.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,9,125,quadratic,1.0,ok,,score,softmax,True,1.6943359375,0,0.9599569648457633,-0.00468562909693554,0.964642593942699,5.533951424841923,2842.0804059519287,0,2056,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000125.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,6,200,quadratic,1.0,ok,,score,softmax,True,1.5634765625,0,0.6799211408032488,-0.00392389373528651,0.6838450345385354,2.878996019652285,3869.3446933858067,0,2057,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000200.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,5,75,quadratic,1.0,ok,,score,softmax,True,1.83203125,0,1.1793958631127177,-0.0046425973893341466,1.1840384605020517,9.053003276575051,2134.4543054831593,0,2054,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000075.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,5,25,linear,1.0,ok,,score,softmax,False,6.2412109375,0,7.516459499925949,-0.022135699659011243,7.538595199584961,142.82382767073986,862.248788981422,0,2075,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000025.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,9,150,quadratic,1.0,ok,,score,softmax,True,1.90087890625,0,1.2981407046597346,-0.006904805633249966,1.3050455102929845,6.4548137367357015,3295.0195269152755,0,2060,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000150.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,8,50,linear,1.0,ok,,score,softmax,True,3.337890625,0,1.7125891088104837,-0.011168396606386216,1.7237575054168701,18.47576949120538,1518.6950655618057,0,2123,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000050.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,4,25,linear,1.0,ok,,score,softmax,False,5.5859375,0,6.528250422105282,-0.021642748489886898,6.549893170595169,111.0284228952574,963.3466109545334,0,2072,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000025.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,4,50,quadratic,1.0,ok,,score,softmax,True,2.99658203125,0,3.364911648290532,-0.010118566243957933,3.3750302145344904,27.64799581577119,1994.0220192793859,0,2070,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000050.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,3,100,quadratic,1.0,ok,,score,softmax,True,1.59912109375,0,0.532995812977139,-0.0023654042849678425,0.535361217262107,2.78165461332168,3139.3557481924436,0,2055,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000100.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,4,100,quadratic,1.0,ok,,score,softmax,True,1.8310546875,0,1.047940139058415,-0.004294772912611933,1.052234911971027,6.240455092846579,2751.3139639470173,0,2056,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000100.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,3,25,quadratic,1.0,ok,,score,softmax,False,4.75,0,14.389828433998517,-0.01793986651766666,14.407768300516182,206.5644423357515,1141.353015052904,0,2060,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000025.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,7,0,linear,1.0,ok,,score,softmax,False,4.57763671875,0,4.036396517581245,-0.03657741921494373,4.072973936796188,28.429617555876543,2326.176931999609,0,2100,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000000.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,4,75,quadratic,1.0,ok,,score,softmax,True,2.30126953125,0,1.2723769663676254,-0.004185093498056736,1.2765620598656824,9.321421450274293,2236.4211647520497,0,2057,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000075.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,2,75,quadratic,1.0,ok,,score,softmax,True,1.69384765625,0,0.6977958573858647,-0.0027437677038671393,0.700539625089732,3.384333844130984,3378.1204378629045,0,2054,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000075.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,7,150,quadratic,1.0,ok,,score,softmax,True,1.9609375,0,0.835570731565892,-0.004182926712022028,0.8397536582779139,4.098546011413062,3340.2067044882715,0,2059,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000150.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,6,200,quadratic,1.0,ok,,score,softmax,True,1.58740234375,0,0.6933066868181177,-0.0038085586753605627,0.6971152454934781,2.9329513517886423,3872.937322980397,0,2057,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000200.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,9,25,quadratic,1.0,ok,,score,softmax,False,5.900390625,11,46.5660873635069,-0.03025876845559089,46.59634613196249,1376.0637744827009,554.4356224699732,0,2057,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000025.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,6,100,quadratic,1.0,ok,,score,softmax,True,1.90283203125,0,1.2179107329977437,-0.004685649418924798,1.2225963824166683,8.230264431843427,2424.496760059221,0,2059,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000100.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u1,5,100,linear,1.0,ok,,score,softmax,True,1.810546875,0,0.48028078106707905,-0.004301285468870597,0.4845820665359497,3.108485814271143,2531.431953421372,0,2065,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000100.npz
rosenthal-quadratic-hard,rosenthal_quadratic_hard,standing_climbmix_small_16x2048,u0,9,100,quadratic,1.0,ok,,score,softmax,True,1.95068359375,0,1.2597304206011684,-0.005129642331543671,1.264860062932712,8.404494288053478,2455.760275840432,0,2060,0.0,327ac72122af52ba52ccc40efcfba74fd77f3459a5b820e149a966c6e9cc38a7,artifacts/exp1/rosenthal_quadratic_hard/rosenthal-quadratic-hard/probes/standing_climbmix_small_16x2048/iter_0000100.npz
